YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,PTDY,TIDE
2022,1,24,15,48,20,5.7,6.2,MM,MM,MM,MM,1013.5,11.4,14.9,MM,MM,MM,MM
2022,1,24,15,42,20,5.1,6.2,MM,MM,MM,MM,1013.6,11.4,14.9,MM,MM,MM,MM
2022,1,24,15,36,30,5.7,6.2,MM,MM,MM,MM,1013.4,11.1,14.9,MM,MM,MM,MM
2022,1,24,15,30,30,5.1,6.2,MM,MM,MM,MM,1013.5,10.9,14.9,MM,MM,MM,MM
2022,1,24,15,24,30,5.7,6.2,MM,MM,MM,MM,1013.5,10.8,14.9,MM,MM,MM,MM
2022,1,24,15,18,30,5.7,6.7,MM,MM,MM,MM,1013.5,10.7,14.9,MM,MM,MM,MM
2022,1,24,15,12,30,6.2,6.7,MM,MM,MM,MM,1013.6,10.6,14.9,MM,MM,MM,MM
2022,1,24,15,6,30,5.7,6.7,MM,MM,MM,MM,1013.8,10.6,14.9,MM,MM,MM,MM
2022,1,24,15,0,30,6.2,6.7,MM,MM,MM,MM,1014,10.5,14.9,MM,MM,-0.8,MM
2022,1,24,14,54,30,5.7,6.7,MM,MM,MM,MM,1014,10.5,14.9,MM,MM,MM,MM
2022,1,24,14,48,30,6.2,6.7,MM,MM,MM,MM,1013.9,10.6,14.9,MM,MM,MM,MM
2022,1,24,14,42,30,6.2,7.2,MM,MM,MM,MM,1014.1,10.5,14.9,MM,MM,MM,MM
2022,1,24,14,36,30,6.2,7.2,MM,MM,MM,MM,1014.1,10.5,14.9,MM,MM,MM,MM
2022,1,24,14,30,30,6.7,7.2,MM,MM,MM,MM,1014.1,10.7,14.9,MM,MM,MM,MM
2022,1,24,14,24,30,6.7,7.2,MM,MM,MM,MM,1014.1,10.7,14.8,MM,MM,MM,MM
2022,1,24,14,18,20,6.7,7.7,MM,MM,MM,MM,1014.1,10.8,14.8,MM,MM,MM,MM
2022,1,24,14,12,20,6.7,7.7,MM,MM,MM,MM,1014,10.9,14.8,MM,MM,MM,MM
2022,1,24,14,6,20,6.2,7.2,MM,MM,MM,MM,1014,10.9,14.7,MM,MM,MM,MM
2022,1,24,14,0,20,6.7,7.2,MM,MM,MM,MM,1014.1,10.8,14.6,MM,MM,-1.6,MM
2022,1,24,13,54,20,6.7,7.7,MM,MM,MM,MM,1014.2,10.8,14.5,MM,MM,MM,MM
2022,1,24,13,48,10,6.7,7.7,MM,MM,MM,MM,1014.3,10.7,14.4,MM,MM,MM,MM
2022,1,24,13,42,10,5.7,7.2,MM,MM,MM,MM,1014.4,10.7,14.2,MM,MM,MM,MM
2022,1,24,13,36,10,6.2,7.2,MM,MM,MM,MM,1014.3,10.7,14.1,MM,MM,MM,MM
2022,1,24,13,30,10,5.7,6.7,MM,MM,MM,MM,1014.3,10.7,14,MM,MM,MM,MM
2022,1,24,13,24,10,5.7,6.2,MM,MM,MM,MM,1014.4,10.7,13.7,MM,MM,MM,MM
2022,1,24,13,18,10,5.7,6.2,MM,MM,MM,MM,1014.4,11.1,13.8,MM,MM,MM,MM
2022,1,24,13,12,20,6.2,7.2,MM,MM,MM,MM,1014.4,11.1,13.8,MM,MM,MM,MM
2022,1,24,13,6,20,6.7,7.2,MM,MM,MM,MM,1014.2,11.2,13.7,MM,MM,MM,MM
2022,1,24,13,0,20,6.2,7.7,MM,MM,MM,MM,1014.3,11.1,13.8,MM,MM,-1.6,MM
2022,1,24,12,54,20,6.7,7.7,MM,MM,MM,MM,1014.2,11.1,13.8,MM,MM,MM,MM
2022,1,24,12,48,20,6.7,7.7,MM,MM,MM,MM,1014.3,11,13.8,MM,MM,MM,MM
2022,1,24,12,42,10,6.7,7.7,MM,MM,MM,MM,1014.4,10.9,13.8,MM,MM,MM,MM
2022,1,24,12,36,10,6.2,6.7,MM,MM,MM,MM,1014.5,10.9,13.9,MM,MM,MM,MM
2022,1,24,12,30,20,5.7,6.7,MM,MM,MM,MM,1014.6,11.1,13.8,MM,MM,MM,MM
2022,1,24,12,24,30,6.2,7.2,MM,MM,MM,MM,1014.5,11.1,13.7,MM,MM,MM,MM
2022,1,24,12,18,20,6.2,7.2,MM,MM,MM,MM,1014.5,11,13.8,MM,MM,MM,MM
2022,1,24,12,12,20,6.2,7.2,MM,MM,MM,MM,1014.5,11.1,13.8,MM,MM,MM,MM
2022,1,24,12,6,10,6.2,7.2,MM,MM,MM,MM,1014.7,11,13.7,MM,MM,MM,MM
2022,1,24,12,0,10,6.2,6.7,MM,MM,MM,MM,1014.8,11,13.7,MM,MM,-1.8,MM
2022,1,24,11,54,10,6.2,7.2,MM,MM,MM,MM,1014.8,11,13.7,MM,MM,MM,MM
2022,1,24,11,48,360,5.7,6.7,MM,MM,MM,MM,1015,11,13.7,MM,MM,MM,MM
2022,1,24,11,42,10,5.1,6.7,MM,MM,MM,MM,1015.1,11.1,13.7,MM,MM,MM,MM
2022,1,24,11,36,360,5.7,6.2,MM,MM,MM,MM,1015.1,11,13.7,MM,MM,MM,MM
2022,1,24,11,30,350,6.2,6.7,MM,MM,MM,MM,1015.3,11,13.8,MM,MM,MM,MM
2022,1,24,11,24,360,6.2,7.2,MM,MM,MM,MM,1015.3,11.1,13.8,MM,MM,MM,MM
2022,1,24,11,18,360,6.2,6.7,MM,MM,MM,MM,1015.3,11.1,13.8,MM,MM,MM,MM
2022,1,24,11,12,360,5.7,7.2,MM,MM,MM,MM,1015.5,11.1,13.8,MM,MM,MM,MM
2022,1,24,11,6,360,6.2,6.7,MM,MM,MM,MM,1015.6,11.1,13.9,MM,MM,MM,MM
2022,1,24,11,0,360,6.2,7.2,MM,MM,MM,MM,1015.7,11.2,13.9,MM,MM,-1.7,MM
2022,1,24,10,54,360,6.2,7.2,MM,MM,MM,MM,1015.7,11.1,14,MM,MM,MM,MM
2022,1,24,10,48,360,6.2,7.7,MM,MM,MM,MM,1015.6,11,14,MM,MM,MM,MM
2022,1,24,10,42,360,6.2,7.2,MM,MM,MM,MM,1015.5,11,14,MM,MM,MM,MM
2022,1,24,10,36,10,6.2,7.7,MM,MM,MM,MM,1015.3,11.1,14,MM,MM,MM,MM
2022,1,24,10,30,10,6.2,7.2,MM,MM,MM,MM,1015.4,11.1,14,MM,MM,MM,MM
2022,1,24,10,24,10,5.7,6.2,MM,MM,MM,MM,1015.7,11.2,14,MM,MM,MM,MM
2022,1,24,10,18,10,5.7,6.7,MM,MM,MM,MM,1015.7,11.2,13.9,MM,MM,MM,MM
2022,1,24,10,12,10,5.7,6.7,MM,MM,MM,MM,1015.8,11.1,14.1,MM,MM,MM,MM
2022,1,24,10,6,10,5.7,6.7,MM,MM,MM,MM,1015.9,11.2,14.1,MM,MM,MM,MM
2022,1,24,10,0,10,6.2,7.2,MM,MM,MM,MM,1015.9,11.3,14.1,MM,MM,-1.7,MM
2022,1,24,9,54,10,6.2,6.7,MM,MM,MM,MM,1015.9,11.2,14.2,MM,MM,MM,MM
2022,1,24,9,48,360,6.2,6.7,MM,MM,MM,MM,1016,11,14.1,MM,MM,MM,MM
2022,1,24,9,42,360,5.1,6.2,MM,MM,MM,MM,1016.3,11.1,14,MM,MM,MM,MM
2022,1,24,9,36,20,5.1,6.2,MM,MM,MM,MM,1016.2,11.2,14,MM,MM,MM,MM
2022,1,24,9,30,20,5.1,6.2,MM,MM,MM,MM,1016.1,11.2,13.9,MM,MM,MM,MM
2022,1,24,9,24,20,6.2,6.7,MM,MM,MM,MM,1016.1,11.2,13.9,MM,MM,MM,MM
2022,1,24,9,18,10,5.7,6.2,MM,MM,MM,MM,1016.2,11.2,13.9,MM,MM,MM,MM
2022,1,24,9,12,10,5.1,6.2,MM,MM,MM,MM,1016.5,11.2,13.9,MM,MM,MM,MM
2022,1,24,9,6,10,5.1,6.2,MM,MM,MM,MM,1016.5,11.2,13.9,MM,MM,MM,MM
2022,1,24,9,0,10,5.1,6.2,MM,MM,MM,MM,1016.6,11.2,13.9,MM,MM,-2.5,MM
2022,1,24,8,54,10,5.1,6.2,MM,MM,MM,MM,1016.6,11.2,13.9,MM,MM,MM,MM
2022,1,24,8,48,10,5.1,5.7,MM,MM,MM,MM,1016.8,11.3,13.9,MM,MM,MM,MM
2022,1,24,8,42,10,4.6,5.1,MM,MM,MM,MM,1017.1,11.3,13.9,MM,MM,MM,MM
2022,1,24,8,36,360,4.1,5.1,MM,MM,MM,MM,1017.3,11.4,13.9,MM,MM,MM,MM
2022,1,24,8,30,360,4.1,4.6,MM,MM,MM,MM,1017.3,11.4,13.9,MM,MM,MM,MM
2022,1,24,8,24,360,4.1,4.6,MM,MM,MM,MM,1017.2,11.4,13.9,MM,MM,MM,MM
2022,1,24,8,18,360,4.6,5.1,MM,MM,MM,MM,1017.2,11.5,13.9,MM,MM,MM,MM
2022,1,24,8,12,360,4.6,4.6,MM,MM,MM,MM,1017.3,11.5,13.9,MM,MM,MM,MM
2022,1,24,8,6,360,3.6,4.6,MM,MM,MM,MM,1017.3,11.4,13.9,MM,MM,MM,MM
2022,1,24,8,0,360,3.6,4.6,MM,MM,MM,MM,1017.4,11.4,14,MM,MM,-2.5,MM
2022,1,24,7,54,360,4.1,5.7,MM,MM,MM,MM,1017.2,11.3,14,MM,MM,MM,MM
2022,1,24,7,48,360,4.6,5.1,MM,MM,MM,MM,1017.2,11.2,14,MM,MM,MM,MM
2022,1,24,7,42,360,4.6,6.2,MM,MM,MM,MM,1017.3,11.2,14,MM,MM,MM,MM
2022,1,24,7,36,360,5.1,6.2,MM,MM,MM,MM,1017.2,11.2,14,MM,MM,MM,MM
2022,1,24,7,30,360,5.7,6.2,MM,MM,MM,MM,1017.1,11.3,14,MM,MM,MM,MM
2022,1,24,7,24,360,5.1,5.7,MM,MM,MM,MM,1017.4,11.3,14,MM,MM,MM,MM
2022,1,24,7,18,10,4.6,5.1,MM,MM,MM,MM,1017.5,11.4,14,MM,MM,MM,MM
2022,1,24,7,12,10,3.6,4.6,MM,MM,MM,MM,1017.7,11.3,14.1,MM,MM,MM,MM
2022,1,24,7,6,10,4.1,5.7,MM,MM,MM,MM,1017.6,11.3,14.2,MM,MM,MM,MM
2022,1,24,7,0,360,5.1,6.2,MM,MM,MM,MM,1017.6,11.3,14.3,MM,MM,-2.4,MM
2022,1,24,6,54,360,4.6,5.7,MM,MM,MM,MM,1018,11.2,14.3,MM,MM,MM,MM
2022,1,24,6,48,360,5.1,5.7,MM,MM,MM,MM,1018,11.3,14.3,MM,MM,MM,MM
2022,1,24,6,42,360,4.6,5.7,MM,MM,MM,MM,1018.3,11.3,14.3,MM,MM,MM,MM
2022,1,24,6,36,360,5.1,5.7,MM,MM,MM,MM,1018.4,11.3,14.4,MM,MM,MM,MM
2022,1,24,6,30,360,5.1,5.7,MM,MM,MM,MM,1018.4,11.3,14.5,MM,MM,MM,MM
2022,1,24,6,24,10,4.6,5.1,MM,MM,MM,MM,1018.5,11.3,14.5,MM,MM,MM,MM
2022,1,24,6,18,10,5.1,5.7,MM,MM,MM,MM,1018.6,11.3,14.6,MM,MM,MM,MM
2022,1,24,6,12,360,5.1,5.7,MM,MM,MM,MM,1018.8,11.3,14.7,MM,MM,MM,MM
2022,1,24,6,6,360,4.6,5.7,MM,MM,MM,MM,1019,11.3,14.7,MM,MM,MM,MM
2022,1,24,6,0,360,5.1,5.7,MM,MM,MM,MM,1019.1,11.3,14.7,MM,MM,-1.3,MM
2022,1,24,5,54,350,4.1,5.1,MM,MM,MM,MM,1019.3,11.2,14.8,MM,MM,MM,MM
2022,1,24,5,48,350,4.6,5.1,MM,MM,MM,MM,1019.4,11.3,14.8,MM,MM,MM,MM
2022,1,24,5,42,360,4.6,5.7,MM,MM,MM,MM,1019.3,11.2,14.8,MM,MM,MM,MM
2022,1,24,5,36,350,4.6,5.7,MM,MM,MM,MM,1019.4,11.3,14.8,MM,MM,MM,MM
2022,1,24,5,30,350,5.1,5.7,MM,MM,MM,MM,1019.5,11.3,14.8,MM,MM,MM,MM
2022,1,24,5,24,360,5.1,5.7,MM,MM,MM,MM,1019.6,11.3,14.8,MM,MM,MM,MM
2022,1,24,5,18,360,4.6,5.1,MM,MM,MM,MM,1019.6,11.3,14.8,MM,MM,MM,MM
2022,1,24,5,12,360,4.6,5.1,MM,MM,MM,MM,1019.7,11.3,14.8,MM,MM,MM,MM
2022,1,24,5,6,360,4.1,4.6,MM,MM,MM,MM,1019.8,11.4,14.8,MM,MM,MM,MM
2022,1,24,5,0,360,4.1,4.6,MM,MM,MM,MM,1019.9,11.4,14.8,MM,MM,-0.5,MM
2022,1,24,4,54,360,4.1,4.1,MM,MM,MM,MM,1020,11.3,14.8,MM,MM,MM,MM
2022,1,24,4,48,360,4.1,4.1,MM,MM,MM,MM,1020,11.2,14.8,MM,MM,MM,MM
2022,1,24,4,42,360,4.1,4.6,MM,MM,MM,MM,1019.9,11.4,14.8,MM,MM,MM,MM
2022,1,24,4,36,360,4.1,4.6,MM,MM,MM,MM,1019.8,11.5,14.8,MM,MM,MM,MM
2022,1,24,4,30,360,4.1,4.6,MM,MM,MM,MM,1019.8,11.4,14.8,MM,MM,MM,MM
2022,1,24,4,24,10,3.6,4.6,MM,MM,MM,MM,1019.8,11.5,14.8,MM,MM,MM,MM
2022,1,24,4,18,360,3.6,4.1,MM,MM,MM,MM,1019.9,11.5,14.8,MM,MM,MM,MM
2022,1,24,4,12,360,3.6,4.6,MM,MM,MM,MM,1020,11.5,14.8,MM,MM,MM,MM
2022,1,24,4,6,360,3.6,4.1,MM,MM,MM,MM,1020,11.6,14.8,MM,MM,MM,MM
2022,1,24,4,0,10,3.6,3.6,MM,MM,MM,MM,1020,11.6,14.8,MM,MM,0,MM
2022,1,24,3,54,10,3.1,3.6,MM,MM,MM,MM,1020.2,11.7,14.8,MM,MM,MM,MM
2022,1,24,3,48,10,3.1,3.6,MM,MM,MM,MM,1020.2,11.6,14.8,MM,MM,MM,MM
2022,1,24,3,42,10,3.1,3.6,MM,MM,MM,MM,1020,11.6,14.8,MM,MM,MM,MM
2022,1,24,3,36,10,3.1,3.1,MM,MM,MM,MM,1020.1,11.5,14.8,MM,MM,MM,MM
2022,1,24,3,30,10,2.1,2.6,MM,MM,MM,MM,1020.3,11.5,14.8,MM,MM,MM,MM
2022,1,24,3,24,10,2.6,2.6,MM,MM,MM,MM,1020.3,11.6,14.8,MM,MM,MM,MM
2022,1,24,3,18,10,2.6,3.1,MM,MM,MM,MM,1020.3,11.7,14.8,MM,MM,MM,MM
2022,1,24,3,12,20,2.6,3.1,MM,MM,MM,MM,1020.3,11.7,14.8,MM,MM,MM,MM
2022,1,24,3,6,20,2.1,2.6,MM,MM,MM,MM,1020.4,11.6,14.8,MM,MM,MM,MM
2022,1,24,3,0,30,2.1,2.1,MM,MM,MM,MM,1020.4,11.6,14.8,MM,MM,-0.3,MM
2022,1,24,2,54,30,2.1,2.1,MM,MM,MM,MM,1020.3,11.5,14.8,MM,MM,MM,MM
2022,1,24,2,48,50,2.1,2.6,MM,MM,MM,MM,1020.2,11.4,14.7,MM,MM,MM,MM
2022,1,24,2,42,50,1.5,1.5,MM,MM,MM,MM,1020.2,11.3,14.7,MM,MM,MM,MM
2022,1,24,2,36,40,1.5,2.1,MM,MM,MM,MM,1020.2,11.3,14.7,MM,MM,MM,MM
2022,1,24,2,30,40,2.1,2.6,MM,MM,MM,MM,1020.2,11.3,14.7,MM,MM,MM,MM
2022,1,24,2,24,30,2.1,2.6,MM,MM,MM,MM,1020.2,11.2,14.6,MM,MM,MM,MM
2022,1,24,2,18,30,2.1,2.6,MM,MM,MM,MM,1020.4,11.2,14.6,MM,MM,MM,MM
2022,1,24,2,12,30,2.1,2.1,MM,MM,MM,MM,1020.4,11.2,14.6,MM,MM,MM,MM
2022,1,24,2,6,40,2.1,2.1,MM,MM,MM,MM,1020.5,11.1,14.6,MM,MM,MM,MM
2022,1,24,2,0,30,2.1,3.1,MM,MM,MM,MM,1020.4,11.2,14.6,MM,MM,-0.6,MM
2022,1,24,1,54,30,2.6,3.1,MM,MM,MM,MM,1020.2,11.1,14.6,MM,MM,MM,MM
2022,1,24,1,48,30,3.1,3.6,MM,MM,MM,MM,1020.2,11.1,14.6,MM,MM,MM,MM
2022,1,24,1,42,30,3.1,3.1,MM,MM,MM,MM,1020.3,11.1,14.6,MM,MM,MM,MM
2022,1,24,1,36,30,2.6,3.1,MM,MM,MM,MM,1020.3,11.1,14.6,MM,MM,MM,MM
2022,1,24,1,30,20,2.6,3.6,MM,MM,MM,MM,1020.3,11.1,14.6,MM,MM,MM,MM
2022,1,24,1,24,20,3.1,3.6,MM,MM,MM,MM,1020.2,11.1,14.6,MM,MM,MM,MM
2022,1,24,1,18,20,3.1,3.6,MM,MM,MM,MM,1020.2,11.1,14.6,MM,MM,MM,MM
2022,1,24,1,12,30,3.1,3.6,MM,MM,MM,MM,1020.1,11,14.6,MM,MM,MM,MM
2022,1,24,1,6,30,3.1,3.6,MM,MM,MM,MM,1020.1,11,14.6,MM,MM,MM,MM
2022,1,24,1,0,20,3.1,3.6,MM,MM,MM,MM,1020.2,11,14.6,MM,MM,-1.4,MM
2022,1,24,0,54,20,3.6,3.6,MM,MM,MM,MM,1020.2,11,14.6,MM,MM,MM,MM
2022,1,24,0,48,20,3.1,3.6,MM,MM,MM,MM,1020.2,11.1,14.6,MM,MM,MM,MM
2022,1,24,0,42,20,3.1,3.6,MM,MM,MM,MM,1020.4,11.1,14.6,MM,MM,MM,MM
2022,1,24,0,36,20,3.1,3.1,MM,MM,MM,MM,1020.4,11,14.6,MM,MM,MM,MM
2022,1,24,0,30,20,3.1,3.6,MM,MM,MM,MM,1020.4,11,14.6,MM,MM,MM,MM
2022,1,24,0,24,10,3.6,3.6,MM,MM,MM,MM,1020.4,11,14.6,MM,MM,MM,MM
2022,1,24,0,18,10,3.1,3.6,MM,MM,MM,MM,1020.6,11.1,14.6,MM,MM,MM,MM
2022,1,24,0,12,350,2.1,2.6,MM,MM,MM,MM,1020.7,10.8,14.6,MM,MM,MM,MM
2022,1,24,0,6,350,2.6,3.1,MM,MM,MM,MM,1020.7,10.7,14.6,MM,MM,MM,MM
2022,1,24,0,0,340,2.6,3.1,MM,MM,MM,MM,1020.7,10.7,14.6,MM,MM,-1.5,MM
2022,1,23,23,54,340,3.1,3.6,MM,MM,MM,MM,1020.5,10.7,14.6,MM,MM,MM,MM
2022,1,23,23,48,350,2.6,3.1,MM,MM,MM,MM,1020.4,10.8,14.5,MM,MM,MM,MM
2022,1,23,23,42,340,2.6,3.6,MM,MM,MM,MM,1020.6,10.7,14.5,MM,MM,MM,MM
2022,1,23,23,36,340,3.1,3.1,MM,MM,MM,MM,1020.7,10.8,14.5,MM,MM,MM,MM
2022,1,23,23,30,350,2.6,2.6,MM,MM,MM,MM,1020.7,10.8,14.5,MM,MM,MM,MM
2022,1,23,23,24,350,2.6,3.1,MM,MM,MM,MM,1020.7,10.7,14.5,MM,MM,MM,MM
2022,1,23,23,18,350,3.1,3.1,MM,MM,MM,MM,1020.8,10.7,14.5,MM,MM,MM,MM
2022,1,23,23,12,350,2.6,3.1,MM,MM,MM,MM,1020.9,10.7,14.5,MM,MM,MM,MM
2022,1,23,23,6,350,2.1,2.6,MM,MM,MM,MM,1021,10.7,14.5,MM,MM,MM,MM
2022,1,23,23,0,340,2.1,2.6,MM,MM,MM,MM,1021,10.7,14.5,MM,MM,-2.3,MM
2022,1,23,22,54,340,2.1,2.1,MM,MM,MM,MM,1021.2,10.7,14.5,MM,MM,MM,MM
2022,1,23,22,48,350,2.1,2.6,MM,MM,MM,MM,1021.1,10.7,14.5,MM,MM,MM,MM
2022,1,23,22,42,340,2.1,2.6,MM,MM,MM,MM,1021.1,10.6,14.4,MM,MM,MM,MM
2022,1,23,22,36,340,2.1,2.6,MM,MM,MM,MM,1021.2,10.6,14.4,MM,MM,MM,MM
2022,1,23,22,30,350,2.6,3.1,MM,MM,MM,MM,1021.1,10.5,14.6,MM,MM,MM,MM
2022,1,23,22,24,350,2.6,2.6,MM,MM,MM,MM,1021.1,10.5,14.5,MM,MM,MM,MM
2022,1,23,22,18,340,2.1,2.6,MM,MM,MM,MM,1021.1,10.5,14.5,MM,MM,MM,MM
2022,1,23,22,12,350,2.6,2.6,MM,MM,MM,MM,1021.2,10.5,14.5,MM,MM,MM,MM
2022,1,23,22,6,350,2.1,2.1,MM,MM,MM,MM,1021.4,10.5,14.4,MM,MM,MM,MM
2022,1,23,22,0,340,1,2.1,MM,MM,MM,MM,1021.6,10.5,14.4,MM,MM,-2.8,MM
2022,1,23,21,54,360,1.5,2.1,MM,MM,MM,MM,1021.5,10.5,14.5,MM,MM,MM,MM
2022,1,23,21,48,350,2.1,2.1,MM,MM,MM,MM,1021.5,10.5,14.4,MM,MM,MM,MM
2022,1,23,21,42,350,2.1,2.6,MM,MM,MM,MM,1021.5,10.4,14.4,MM,MM,MM,MM
2022,1,23,21,36,360,1.5,2.1,MM,MM,MM,MM,1021.7,10.5,14.4,MM,MM,MM,MM
2022,1,23,21,30,350,2.1,2.6,MM,MM,MM,MM,1021.8,10.5,14.3,MM,MM,MM,MM
2022,1,23,21,24,350,2.1,2.6,MM,MM,MM,MM,1021.9,10.4,14.3,MM,MM,MM,MM
2022,1,23,21,18,360,2.1,2.6,MM,MM,MM,MM,1021.9,10.4,14.1,MM,MM,MM,MM
2022,1,23,21,12,360,2.1,2.6,MM,MM,MM,MM,1022,10.4,14.1,MM,MM,MM,MM
2022,1,23,21,6,350,2.6,3.1,MM,MM,MM,MM,1022.1,10.4,14.1,MM,MM,MM,MM
2022,1,23,21,0,350,2.6,3.6,MM,MM,MM,MM,1022.2,10.3,14.2,MM,MM,-3.5,MM
2022,1,23,20,54,350,3.1,3.6,MM,MM,MM,MM,1022.4,10.3,14.1,MM,MM,MM,MM
2022,1,23,20,48,360,3.1,3.6,MM,MM,MM,MM,1022.4,10.3,14,MM,MM,MM,MM
2022,1,23,20,42,10,3.1,3.6,MM,MM,MM,MM,1022.4,10.3,14,MM,MM,MM,MM
2022,1,23,20,36,360,2.6,3.6,MM,MM,MM,MM,1022.6,10.3,13.9,MM,MM,MM,MM
2022,1,23,20,30,360,3.1,3.6,MM,MM,MM,MM,1022.6,10.4,13.5,MM,MM,MM,MM
2022,1,23,20,24,350,3.1,3.1,MM,MM,MM,MM,1022.8,10.3,13.3,MM,MM,MM,MM
2022,1,23,20,18,360,2.6,3.6,MM,MM,MM,MM,1022.8,10.3,13.4,MM,MM,MM,MM
2022,1,23,20,12,360,2.6,3.1,MM,MM,MM,MM,1022.9,10.4,13.3,MM,MM,MM,MM
2022,1,23,20,6,340,3.1,4.1,MM,MM,MM,MM,1023,10.3,13.4,MM,MM,MM,MM
2022,1,23,20,0,330,3.6,4.1,MM,MM,MM,MM,1023.3,10.3,13.8,MM,MM,-3,MM
2022,1,23,19,54,340,4.1,4.6,MM,MM,MM,MM,1023.3,10.2,13.7,MM,MM,MM,MM
2022,1,23,19,48,330,4.1,5.1,MM,MM,MM,MM,1023.4,10.2,13.7,MM,MM,MM,MM
2022,1,23,19,42,340,4.1,5.1,MM,MM,MM,MM,1023.5,10.1,13.5,MM,MM,MM,MM
2022,1,23,19,36,340,4.6,5.7,MM,MM,MM,MM,1023.5,10.1,13.6,MM,MM,MM,MM
2022,1,23,19,30,330,5.1,5.7,MM,MM,MM,MM,1023.6,10.1,13.6,MM,MM,MM,MM
2022,1,23,19,24,340,4.6,5.1,MM,MM,MM,MM,1023.8,10,13.6,MM,MM,MM,MM
2022,1,23,19,18,340,5.1,5.7,MM,MM,MM,MM,1023.7,9.9,13.5,MM,MM,MM,MM
2022,1,23,19,12,330,4.6,5.1,MM,MM,MM,MM,1024,9.9,13.5,MM,MM,MM,MM
2022,1,23,19,6,330,4.6,5.1,MM,MM,MM,MM,1024.2,9.9,13.4,MM,MM,MM,MM
2022,1,23,19,0,340,4.1,5.1,MM,MM,MM,MM,1024.4,9.8,13.5,MM,MM,-2.3,MM
2022,1,23,18,54,330,4.1,4.6,MM,MM,MM,MM,1024.4,9.8,13.5,MM,MM,MM,MM
2022,1,23,18,48,330,4.1,5.1,MM,MM,MM,MM,1024.5,9.7,13.4,MM,MM,MM,MM
2022,1,23,18,42,340,4.1,5.1,MM,MM,MM,MM,1024.7,9.7,13.4,MM,MM,MM,MM
2022,1,23,18,36,330,4.1,5.1,MM,MM,MM,MM,1024.8,9.7,13.2,MM,MM,MM,MM
2022,1,23,18,30,330,4.1,5.7,MM,MM,MM,MM,1025,9.6,13.5,MM,MM,MM,MM
2022,1,23,18,24,320,4.6,5.7,MM,MM,MM,MM,1025.2,9.6,MM,MM,MM,MM,MM
2022,1,23,18,18,330,4.6,5.7,MM,MM,MM,MM,1025.4,9.5,13.4,MM,MM,MM,MM
2022,1,23,18,12,330,5.1,5.7,MM,MM,MM,MM,1025.6,9.4,13.4,MM,MM,MM,MM
2022,1,23,18,6,330,5.1,6.2,MM,MM,MM,MM,1025.7,9.4,13.3,MM,MM,MM,MM
2022,1,23,18,0,330,5.1,6.2,MM,MM,MM,MM,1025.7,9.2,13.2,MM,MM,0,MM
2022,1,23,17,48,340,5.7,6.2,MM,MM,MM,MM,1025.5,9.2,13.2,MM,MM,MM,MM
2022,1,23,17,42,330,5.1,6.7,MM,MM,MM,MM,1025.6,9.1,13.1,MM,MM,MM,MM
2022,1,23,17,36,340,5.1,6.2,MM,MM,MM,MM,1025.5,9.2,12.7,MM,MM,MM,MM
2022,1,23,17,30,340,5.7,6.2,MM,MM,MM,MM,1025.7,9.1,12.8,MM,MM,MM,MM
2022,1,23,17,24,340,4.6,5.7,MM,MM,MM,MM,1025.6,9.2,12.5,MM,MM,MM,MM
2022,1,23,17,18,340,5.1,5.7,MM,MM,MM,MM,1025.8,9.2,12.5,MM,MM,MM,MM
2022,1,23,17,12,340,4.6,5.7,MM,MM,MM,MM,1026,9.2,12.7,MM,MM,MM,MM
2022,1,23,17,6,350,4.1,5.1,MM,MM,MM,MM,1026.1,9.2,12.2,MM,MM,MM,MM
2022,1,23,17,0,340,4.6,5.7,MM,MM,MM,MM,1026.3,9.1,12.3,MM,MM,0,MM
2022,1,23,16,54,350,4.6,5.7,MM,MM,MM,MM,1026.3,9.2,12.8,MM,MM,MM,MM
2022,1,23,16,48,350,4.6,5.7,MM,MM,MM,MM,1026.3,9.2,12.7,MM,MM,MM,MM
2022,1,23,16,42,350,4.6,5.7,MM,MM,MM,MM,1026.3,9,13.1,MM,MM,MM,MM
2022,1,23,16,36,350,4.6,5.7,MM,MM,MM,MM,1026.5,8.9,12.9,MM,MM,MM,MM
2022,1,23,16,30,350,4.1,5.1,MM,MM,MM,MM,1026.7,9,13.1,MM,MM,MM,MM
2022,1,23,16,24,350,4.1,5.7,MM,MM,MM,MM,1026.8,8.9,13.3,MM,MM,MM,MM
2022,1,23,16,18,360,4.6,5.7,MM,MM,MM,MM,1026.8,8.9,13.3,MM,MM,MM,MM
2022,1,23,16,12,360,5.1,6.2,MM,MM,MM,MM,1026.7,9,13.3,MM,MM,MM,MM
2022,1,23,16,6,360,4.6,5.1,MM,MM,MM,MM,1026.6,8.8,13,MM,MM,MM,MM
2022,1,23,16,0,10,4.1,5.1,MM,MM,MM,MM,1026.7,8.8,13.2,MM,MM,0.6,MM
2022,1,23,15,54,360,4.6,5.7,MM,MM,MM,MM,1026.6,8.7,13.2,MM,MM,MM,MM
2022,1,23,15,48,10,4.6,5.7,MM,MM,MM,MM,1026.6,8.8,13.1,MM,MM,MM,MM
2022,1,23,15,42,10,5.1,6.2,MM,MM,MM,MM,1026.4,8.7,13.2,MM,MM,MM,MM
